name,company,company_size,field,workarea,background,education,low_salary,high_salary
储备干部,华轩盛（深圳）电子科技有限公司,150-500人,数据服务、其他,深圳,1-3年,大专,7,12
销售顾问,中国人寿保险股份有限公司广州市分公司第二十一营销服务部,2000人以上,"金融,医疗丨健康",广州,应届毕业生,不限,6,12
Java开发工程师,山东深度网络科技有限公司,150-500人,金融,杭州,5-10年,本科,15,30
总装工,安徽九木科技有限责任公司,15-50人,通讯电子,合肥,不限,不限,4,6
销售专员,合肥平安好医医院有限公司,2000人以上,"金融,医疗丨健康",合肥,3-5年,大专,10,12
用户端产品经理,携程计算机技术（上海）有限公司,2000人以上,旅游,上海,3-5年,本科,20,40
平面设计师实习,上海敏迪信息科技有限公司,15-50人,"移动互联网,社交",上海,应届毕业生,本科,2,4
财务会计,上海然慧财务咨询有限公司,少于15人,不限 其他,上海,3-5年,本科,5,6
中国人寿品牌宣传专员,中国人寿保险股份有限公司广州市分公司第二十一营销服务部,2000人以上,"金融,医疗丨健康",广州,应届毕业生,不限,5,10
咨询顾问,平安普惠信息服务有限公司天津第一大街分公司,500-2000人,金融,天津,1年以下,大专,10,20
区域销售经理/大客户经理,山东蚁动网络科技有限公司,15-50人,"移动互联网,社交",济南,1-3年,大专,8,12
java后端高级开发工程师,深圳市华特利科技有限公司,15-50人,其他,深圳,3-5年,本科,15,25
产品经理/高级产品经理,山东深度网络科技有限公司,150-500人,金融,杭州,5-10年,本科,13,26
普工操作工,安徽九木科技有限责任公司,15-50人,通讯电子,合肥,不限,不限,4,6
用户端售后产品经理,携程计算机技术（上海）有限公司,2000人以上,旅游,上海,3-5年,本科,18,30
大学生团队+6.8K起+五险一金,深圳市乐有家控股集团有限公司,2000人以上,"企业服务,消费生活",深圳,1-3年,大专,8,15
销售经理销售代表,中国人寿保险股份有限公司武汉市分公司徐东路营销服务部,500-2000人,金融,武汉,1-3年,大专,4,7
区域经理（医药代表）,爱海企业管理咨询（上海）有限公司,500-2000人,"移动互联网,消费生活",上海,3-5年,大专,8,10
java开发工程师,深圳海康威视城市服务运营有限公司,15-50人,"数据服务,物联网",深圳,3-5年,本科,10,18
AI 架构师-AIOps,用友网络科技股份有限公司,2000人以上,企业服务,北京,10年以上,本科,35,50
产品经理,成都巨创丰科技有限公司,150-500人,金融、电商,成都,1-3年,不限,15,16
置业顾问房产经纪人,北京链家置地房地产经纪有限公司红军营南路店,2000人以上,不限,北京,应届毕业生,本科,10,15
大数据开发工程师,上海金亥通信设备有限公司,50-150人,"企业服务,数据服务",上海,1-3年,大专,8,13
销售专员,武汉鑫锋达科技有限公司,15-50人,"物联网,社交",武汉,不限,本科,12,14
bd经理,北京斗米优聘科技发展有限公司,500-2000人,"移动互联网,消费生活",上海,3-5年,大专,8,15
大数据开发工程师,深圳市网新新思软件有限公司,500-2000人,"移动互联网,企业服务",深圳,不限,大专,12,21
找房地产平面执行美术,世纪瑞博,20-99人,广告营销,北京,经验不限,大专,5, 10
高薪找地产平面美术设计师,世纪瑞博,20-99人,广告营销,北京,1年以内,大专,10, 15
来晨光找好工作,晨光文具,1000-9999人,其他行业,上海,经验不限,高中,4, 6
找美容师美发师学徒，头皮老师,雅业美容美发,1000-9999人,生活服务,上海,1-3年,本科,10, 11
找生顾问,融尚私塾,20-99人,在线教育,北京,3-5年,本科,10, 15
课程顾问 无需找资源 月薪2w 免费英语课,英孚教育,10000人以上,培训机构,上海,经验不限,大专,15, 28
简约设计轻熟电商女装品牌找经验文案,野聚文化,0-20人,电子商务,上海,经验不限,大专,6, 8
电话销售+不需要自己找客户,摩天之星企业管理,1000-9999人,企业服务,上海,1-3年,大专,10, 15
一万元找地产文案策划,世纪瑞博,20-99人,广告营销,北京,经验不限,大专,5, 10
找货车司机,国信联达,20-99人,批发/零售,北京,1-3年,学历不限,5, 6
社群营销无须自己找资源找客户,赢家积财,100-499人,计算机软件,北京,1-3年,学历不限,11, 22
找网约车司机荣威比亚迪,浦月汽车,20-99人,租赁/拍卖/典当/担保,上海,1-3年,学历不限,10, 11
高端艺术品销售+不找客户,磐古博艺,20-99人,文化/体育/娱乐,北京,1-3年,高中,8, 12
找长期挖掘机司机一名,销售,0-20人,批发/零售,北京,1-3年,初中及以下,7, 8
找独立直播摄像师合作（自带机器）,悠学科技,0-20人,互联网,上海,3-5年,学历不限,8, 10
朝阳金盏找4米2货车司机,全城通运,20-99人,交通/运输,北京,1-3年,学历不限,7, 9
找带金杯车司机送桶装水，时间自由提成高。,豪得,0-20人,生活服务,北京,1-3年,学历不限,9, 14
数据挖掘,尚德机构,10000人以上,在线教育,北京,经验不限,本科,4, 8
测试实习生,北大方正电子,1000-9999人,计算机软件,北京,经验不限,大专,2, 3
平面设计师,全包圆家居装饰,1000-9999人,生活服务,北京,3-5年,大专,7, 11
设计师助理,东易日盛,1000-9999人,装修装饰,北京,经验不限,高中,2, 5
设计师助理,东易日盛,1000-9999人,装修装饰,北京,经验不限,本科,2, 5
平面设计师,世纪纵横(北京)...,1000-9999人,咨询,上海,1-3年,本科,8, 10
高级前端开发工程师,快手,1000-9999人,社交网络,北京,经验不限,本科,25, 50
文案策划,新意互动,1000-9999人,互联网,北京,3-5年,学历不限,15, 30
设计助理（徐汇、浦东、杨浦、闵行）,上海申远建筑设计,1000-9999人,工程施工,上海,1-3年,大专,3, 6
Java,美菜,1000-9999人,电子商务,北京,3-5年,本科,18, 30
software engineer,微软中国,10000人以上,计算机软件,北京,3-5年,本科,20, 40
Software Engineer,微软中国,10000人以上,计算机软件,上海,3-5年,本科,20, 40
C#,微软中国,10000人以上,计算机软件,上海,3-5年,本科,20, 40
资深游戏策划师-系统策划(J10861),心动网络,1000-9999人,游戏,上海,5-10年,本科,20, 40
资深游戏策划师-关卡策划(J10863),心动网络,1000-9999人,游戏,上海,5-10年,本科,20, 40
客服专员电话销售,京科联通,1000-9999人,互联网金融,北京,经验不限,学历不限,5, 10
银行客服专员,京科联通,1000-9999人,互联网金融,北京,经验不限,高中,10, 11
高级前端专家,阿里巴巴集团,10000人以上,互联网,上海,5-10年,本科,40, 50
算法工程师,阿里巴巴集团,10000人以上,互联网,北京,经验不限,本科,4, 5
流程专员,自如网,10000人以上,O2O,上海,经验不限,本科,6, 8
Java,华钦软件CLPS,1000-9999人,计算机软件,北京,5-10年,本科,13, 18
高级java研发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,15, 20
web前端,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
广告算法专家,快手,1000-9999人,社交网络,北京,3-5年,硕士,40, 70
算法工程师-【商业化】,快手,1000-9999人,社交网络,北京,3-5年,硕士,30, 60
Java开发工程师/专家-【商业化】,快手,1000-9999人,社交网络,北京,3-5年,本科,30, 60
前端开发工程师-【商业化】,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
产品经理(功能设计）,玖富,1000-9999人,互联网金融,北京,3-5年,本科,20, 30
前端开发工程师-【商业化研发】,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
前端开发工程师-【商业化研发】,快手,1000-9999人,社交网络,北京,3-5年,本科,28, 55
Java,快手,1000-9999人,社交网络,北京,3-5年,本科,30, 50
前端开发工程师,快手,1000-9999人,社交网络,北京,经验不限,本科,25, 50
前端开发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
JavaScript,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
Java,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
web前端,快手,1000-9999人,社交网络,北京,1-3年,本科,30, 40
Java开发工程师/专家,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 30
前端开发工程师 【商业化直营电商方向】,快手,1000-9999人,社交网络,北京,3-5年,本科,15, 30
UX交互设计师,好未来,10000人以上,互联网,北京,3-5年,本科,18, 22
前端开发工程师（直营电商方向）,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 30
Java,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
前端高级工程师/专家,高德地图,1000-9999人,互联网,北京,3-5年,本科,30, 60
设计师实习生,腾讯科技(北京)公司,10000人以上,移动互联网,北京,经验不限,本科,2, 3
HTML5,快手,1000-9999人,社交网络,北京,经验不限,本科,30, 60
产品经理,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
Java开发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,30, 50
Java开发工程师/专家-【商业化研发】,快手,1000-9999人,社交网络,北京,3-5年,本科,30, 60
数据挖掘工程师/专家-【商业化】,快手,1000-9999人,社交网络,北京,经验不限,本科,30, 50
Java开发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
短视频文案策划,探探,500-999人,互联网,北京,1-3年,本科,11, 22
Java,快手,1000-9999人,社交网络,北京,经验不限,本科,20, 40
商务运营实习生,新浪网,1000-9999人,互联网,北京,经验不限,本科,1, 2
动漫频道运营编辑,奇虎360,1000-9999人,互联网,北京,1-3年,本科,8, 9
Java开发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
前端工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
Java,快手,1000-9999人,社交网络,北京,1-3年,本科,20, 40
Java开发工程师/专家-商业化,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
Java开发工程师/专家-【商业化】,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
Java开发工程师/专家-【商业化研发】,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
搜索研发工程师,北京众创互联有限公司,1000-9999人,电子商务,北京,5-10年,本科,25, 40
web前端,快手,1000-9999人,社交网络,北京,经验不限,本科,20, 35
Java开发工程师/专家-【商业化】（内推）,快手,1000-9999人,社交网络,北京,3-5年,本科,20, 40
资深设计师,唯一视觉,1000-9999人,生活服务,上海,3-5年,大专,11, 20
web前端,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
前端开发工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,30, 60
JAVA开发工程师/专家,快手,1000-9999人,社交网络,北京,1-3年,本科,25, 50
JAVA开发工程师/专家,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
前端开发专家-【商业化】,快手,1000-9999人,社交网络,北京,5-10年,本科,40, 70
Java架构师,快手,1000-9999人,社交网络,北京,5-10年,本科,50, 70
产品运营高级经理,BOSS直聘,1000-9999人,人力资源服务,北京,3-5年,本科,20, 35
电商策划,唯一视觉,1000-9999人,生活服务,上海,1-3年,大专,8, 16
产品运营专员,BOSS直聘,1000-9999人,人力资源服务,北京,1-3年,本科,12, 18
Java,快手,1000-9999人,社交网络,北京,经验不限,本科,30, 60
Java,快手,1000-9999人,社交网络,北京,经验不限,本科,25, 50
nodejs全栈工程师,梦想加,500-999人,互联网,北京,1-3年,本科,18, 25
Java,快手,1000-9999人,社交网络,北京,5-10年,本科,25, 50
Java,快手,1000-9999人,社交网络,北京,经验不限,本科,20, 35
Java工程师（电商营销方向）【商业化研发】,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
后端开发工程师,快手,1000-9999人,社交网络,北京,1-3年,本科,30, 45
广告平台架构师（Java ）-商业化,快手,1000-9999人,社交网络,北京,5-10年,本科,50, 80
高级/资深策略算法工程师,快手,1000-9999人,社交网络,北京,3-5年,本科,25, 50
客服主管（商写项目）,龙湖,1000-9999人,工程施工,北京,1-3年,大专,6, 8
用户运营专员,BOSS直聘,1000-9999人,人力资源服务,北京,1-3年,本科,12, 18
家装设计师-北四门店,上海家倍得装饰工程,10000人以上,工程施工,北京,3-5年,大专,3, 8
家装设计师,上海家倍得装饰工程,10000人以上,工程施工,北京,3-5年,大专,8, 13
高级前端工程师,美团点评,10000人以上,O2O,北京,经验不限,本科,29, 55
内容策划,腾讯科技(北京)公司,10000人以上,移动互联网,北京,在校/应届,本科,2, 3
广告平台架构师（Java）-【商业化】,快手,1000-9999人,社交网络,北京,5-10年,本科,40, 70
